,Case ID,Activity,type,Start Timestamp,Complete Timestamp,Resource,Event Duration
1925,538,NextCall,CarRequest,2018-01-04 10:38:00,2018-01-04 10:38:00,System,0 days 00:00:00.000000000
1926,538,AcceptCarReq,CarRequest,2018-01-04 10:38:00,2018-01-04 10:38:00,System,0 days 00:00:00.000000000
1927,518,DoneDriverReq,DriverRequest,2018-01-04 10:39:00,2018-01-04 10:39:00,System,0 days 00:00:00.000000000
1928,524,ProcessNextdriverReq,DriverRequest,2018-01-04 10:39:00,2018-01-04 10:59:00,Pheobi,0 days 00:20:00.000000000
1929,539,NextCall,CarRequest,2018-01-04 10:40:00,2018-01-04 10:40:00,System,0 days 00:00:00.000000000
1930,539,AcceptCarReq,CarRequest,2018-01-04 10:40:00,2018-01-04 10:40:00,System,0 days 00:00:00.000000000
1931,540,NextCall,DriverRequest,2018-01-04 10:41:00,2018-01-04 10:41:00,System,0 days 00:00:00.000000000
1932,540,RejectCall,DriverRequest,2018-01-04 10:41:00,2018-01-04 10:41:00,System,0 days 00:00:00.000000000
1933,541,NextCall,DriverRequest,2018-01-04 10:42:00,2018-01-04 10:42:00,System,0 days 00:00:00.000000000
1934,541,RejectCall,DriverRequest,2018-01-04 10:42:00,2018-01-04 10:42:00,System,0 days 00:00:00.000000000
1935,542,NextCall,DriverRequest,2018-01-04 10:44:00,2018-01-04 10:44:00,System,0 days 00:00:00.000000000
1936,542,AcceptDriverReq,DriverRequest,2018-01-04 10:44:00,2018-01-04 11:03:00,System,0 days 00:19:00.000000000
1937,543,NextCall,CarRequest,2018-01-04 10:45:00,2018-01-04 10:45:00,System,0 days 00:00:00.000000000
1938,543,RejectCall,CarRequest,2018-01-04 10:45:00,2018-01-04 10:45:00,System,0 days 00:00:00.000000000
1939,517,ProcessNextCarReq,CarRequest,2018-01-04 10:46:00,2018-01-04 11:04:00,Chandler,0 days 00:18:00.000000000
1940,514,DoneCarReq,CarRequest,2018-01-04 10:46:00,2018-01-04 10:46:00,System,0 days 00:00:00.000000000
1941,544,NextCall,DriverRequest,2018-01-04 10:46:00,2018-01-04 10:46:00,System,0 days 00:00:00.000000000
1942,544,AcceptDriverReq,DriverRequest,2018-01-04 10:46:00,2018-01-04 11:05:00,System,0 days 00:19:00.000000000
1943,545,NextCall,DriverRequest,2018-01-04 10:48:00,2018-01-04 10:48:00,System,0 days 00:00:00.000000000
1944,545,AcceptDriverReq,DriverRequest,2018-01-04 10:48:00,2018-01-04 11:06:00,System,0 days 00:18:00.000000000
1945,519,ProcessNextCarReq,CarRequest,2018-01-04 10:48:00,2018-01-04 11:05:00,Ross,0 days 00:17:00.000000000
1946,515,DoneCarReq,CarRequest,2018-01-04 10:48:00,2018-01-04 10:48:00,System,0 days 00:00:00.000000000
1947,546,NextCall,CarRequest,2018-01-04 10:49:00,2018-01-04 10:49:00,System,0 days 00:00:00.000000000
1948,546,RejectCall,CarRequest,2018-01-04 10:49:00,2018-01-04 10:49:00,System,0 days 00:00:00.000000000
1949,520,ProcessNextCarReq,CarRequest,2018-01-04 10:49:00,2018-01-04 11:07:00,Monika,0 days 00:18:00.000000000
1950,516,DoneCarReq,CarRequest,2018-01-04 10:49:00,2018-01-04 10:49:00,System,0 days 00:00:00.000000000
1951,547,NextCall,DriverRequest,2018-01-04 10:50:00,2018-01-04 10:50:00,System,0 days 00:00:00.000000000
1952,547,AcceptDriverReq,DriverRequest,2018-01-04 10:50:00,2018-01-04 11:09:00,System,0 days 00:19:00.000000000
1953,527,ProcessNextdriverReq,DriverRequest,2018-01-04 10:51:00,2018-01-04 11:10:00,Joe,0 days 00:19:00.000000000
1954,522,DoneDriverReq,DriverRequest,2018-01-04 10:51:00,2018-01-04 10:51:00,System,0 days 00:00:00.000000000
1955,548,NextCall,CarRequest,2018-01-04 10:52:00,2018-01-04 10:52:00,System,0 days 00:00:00.000000000
1956,548,AcceptCarReq,CarRequest,2018-01-04 10:52:00,2018-01-04 10:52:00,System,0 days 00:00:00.000000000
1957,549,NextCall,CarRequest,2018-01-04 10:53:00,2018-01-04 10:53:00,System,0 days 00:00:00.000000000
1958,549,RejectCall,CarRequest,2018-01-04 10:53:00,2018-01-04 10:53:00,System,0 days 00:00:00.000000000
1959,550,NextCall,CarRequest,2018-01-04 10:54:00,2018-01-04 10:54:00,System,0 days 00:00:00.000000000
1960,550,RejectCall,CarRequest,2018-01-04 10:54:00,2018-01-04 10:54:00,System,0 days 00:00:00.000000000
1961,551,NextCall,CarRequest,2018-01-04 10:56:00,2018-01-04 10:56:00,System,0 days 00:00:00.000000000
1962,551,AcceptCarReq,CarRequest,2018-01-04 10:56:00,2018-01-04 10:56:00,System,0 days 00:00:00.000000000
1963,552,NextCall,CarRequest,2018-01-04 10:57:00,2018-01-04 10:57:00,System,0 days 00:00:00.000000000
1964,552,AcceptCarReq,CarRequest,2018-01-04 10:57:00,2018-01-04 10:57:00,System,0 days 00:00:00.000000000
1965,553,NextCall,CarRequest,2018-01-04 10:58:00,2018-01-04 10:58:00,System,0 days 00:00:00.000000000
1966,553,RejectCall,CarRequest,2018-01-04 10:58:00,2018-01-04 10:58:00,System,0 days 00:00:00.000000000
1967,530,ProcessNextdriverReq,DriverRequest,2018-01-04 10:59:00,2018-01-04 11:17:00,Pheobi,0 days 00:18:00.000000000
1968,524,DoneDriverReq,DriverRequest,2018-01-04 10:59:00,2018-01-04 10:59:00,System,0 days 00:00:00.000000000
1969,521,ProcessNextCarReq,CarRequest,2018-01-04 11:04:00,2018-01-04 11:22:00,Chandler,0 days 00:18:00.000000000
1970,517,DoneCarReq,CarRequest,2018-01-04 11:04:00,2018-01-04 11:04:00,System,0 days 00:00:00.000000000
1971,519,DoneCarReq,CarRequest,2018-01-04 11:05:00,2018-01-04 11:05:00,System,0 days 00:00:00.000000000
1972,523,ProcessNextCarReq,CarRequest,2018-01-04 11:05:00,2018-01-04 11:23:00,Ross,0 days 00:18:00.000000000
1973,520,DoneCarReq,CarRequest,2018-01-04 11:07:00,2018-01-04 11:07:00,System,0 days 00:00:00.000000000
1974,525,ProcessNextCarReq,CarRequest,2018-01-04 11:07:00,2018-01-04 11:25:00,Monika,0 days 00:18:00.000000000
1975,531,ProcessNextdriverReq,DriverRequest,2018-01-04 11:10:00,2018-01-04 11:29:00,Joe,0 days 00:19:00.000000000
1976,527,DoneDriverReq,DriverRequest,2018-01-04 11:10:00,2018-01-04 11:10:00,System,0 days 00:00:00.000000000
1977,532,ProcessNextdriverReq,DriverRequest,2018-01-04 11:17:00,2018-01-04 11:37:00,Pheobi,0 days 00:20:00.000000000
1978,530,DoneDriverReq,DriverRequest,2018-01-04 11:17:00,2018-01-04 11:17:00,System,0 days 00:00:00.000000000
1979,526,ProcessNextCarReq,CarRequest,2018-01-04 11:22:00,2018-01-04 11:39:00,Chandler,0 days 00:17:00.000000000
1980,521,DoneCarReq,CarRequest,2018-01-04 11:22:00,2018-01-04 11:22:00,System,0 days 00:00:00.000000000
1981,523,DoneCarReq,CarRequest,2018-01-04 11:23:00,2018-01-04 11:23:00,System,0 days 00:00:00.000000000
1982,528,ProcessNextCarReq,CarRequest,2018-01-04 11:23:00,2018-01-04 11:41:00,Ross,0 days 00:18:00.000000000
1983,529,ProcessNextCarReq,CarRequest,2018-01-04 11:25:00,2018-01-04 11:43:00,Monika,0 days 00:18:00.000000000
1984,525,DoneCarReq,CarRequest,2018-01-04 11:25:00,2018-01-04 11:25:00,System,0 days 00:00:00.000000000
1985,531,DoneDriverReq,DriverRequest,2018-01-04 11:29:00,2018-01-04 11:29:00,System,0 days 00:00:00.000000000
1986,542,ProcessNextdriverReq,DriverRequest,2018-01-04 11:29:00,2018-01-04 11:50:00,Joe,0 days 00:21:00.000000000
1987,544,ProcessNextdriverReq,DriverRequest,2018-01-04 11:37:00,2018-01-04 11:59:00,Pheobi,0 days 00:22:00.000000000
1988,532,DoneDriverReq,DriverRequest,2018-01-04 11:37:00,2018-01-04 11:37:00,System,0 days 00:00:00.000000000
1989,526,DoneCarReq,CarRequest,2018-01-04 11:39:00,2018-01-04 11:39:00,System,0 days 00:00:00.000000000
1990,533,ProcessNextCarReq,CarRequest,2018-01-04 11:39:00,2018-01-04 11:58:00,Chandler,0 days 00:19:00.000000000
1991,528,DoneCarReq,CarRequest,2018-01-04 11:41:00,2018-01-04 11:41:00,System,0 days 00:00:00.000000000
1992,534,ProcessNextCarReq,CarRequest,2018-01-04 11:41:00,2018-01-04 12:00:00,Ross,0 days 00:19:00.000000000
1993,535,ProcessNextCarReq,CarRequest,2018-01-04 11:43:00,2018-01-04 12:01:00,Monika,0 days 00:18:00.000000000
1994,529,DoneCarReq,CarRequest,2018-01-04 11:43:00,2018-01-04 11:43:00,System,0 days 00:00:00.000000000
1995,545,ProcessNextdriverReq,DriverRequest,2018-01-04 11:50:00,2018-01-04 12:13:00,Joe,0 days 00:23:00.000000000
1996,542,DoneDriverReq,DriverRequest,2018-01-04 11:50:00,2018-01-04 11:50:00,System,0 days 00:00:00.000000000
1997,536,ProcessNextCarReq,CarRequest,2018-01-04 11:58:00,2018-01-04 12:17:00,Chandler,0 days 00:19:00.000000000
1998,533,DoneCarReq,CarRequest,2018-01-04 11:58:00,2018-01-04 11:58:00,System,0 days 00:00:00.000000000
1999,554,NextCall,DriverRequest,2018-01-04 11:58:00,2018-01-04 11:58:00,System,0 days 00:00:00.000000000
2000,554,AcceptDriverReq,DriverRequest,2018-01-04 11:58:00,2018-01-04 12:22:00,System,0 days 00:24:00.000000000
2001,544,DoneDriverReq,DriverRequest,2018-01-04 11:59:00,2018-01-04 11:59:00,System,0 days 00:00:00.000000000
2002,547,ProcessNextdriverReq,DriverRequest,2018-01-04 11:59:00,2018-01-04 12:22:00,Pheobi,0 days 00:23:00.000000000
2003,534,DoneCarReq,CarRequest,2018-01-04 12:00:00,2018-01-04 12:00:00,System,0 days 00:00:00.000000000
2004,537,ProcessNextCarReq,CarRequest,2018-01-04 12:00:00,2018-01-04 12:19:00,Ross,0 days 00:19:00.000000000
2005,535,DoneCarReq,CarRequest,2018-01-04 12:01:00,2018-01-04 12:01:00,System,0 days 00:00:00.000000000
2006,538,ProcessNextCarReq,CarRequest,2018-01-04 12:01:00,2018-01-04 12:21:00,Monika,0 days 00:20:00.000000000
2007,554,ProcessNextdriverReq,DriverRequest,2018-01-04 12:13:00,2018-01-04 12:40:00,Joe,0 days 00:27:00.000000000
2008,545,DoneDriverReq,DriverRequest,2018-01-04 12:13:00,2018-01-04 12:13:00,System,0 days 00:00:00.000000000
2009,539,ProcessNextCarReq,CarRequest,2018-01-04 12:17:00,2018-01-04 12:37:00,Chandler,0 days 00:20:00.000000000
2010,536,DoneCarReq,CarRequest,2018-01-04 12:17:00,2018-01-04 12:17:00,System,0 days 00:00:00.000000000
2011,537,DoneCarReq,CarRequest,2018-01-04 12:19:00,2018-01-04 12:19:00,System,0 days 00:00:00.000000000
2012,548,ProcessNextCarReq,CarRequest,2018-01-04 12:19:00,2018-01-04 12:40:00,Ross,0 days 00:21:00.000000000
2013,551,ProcessNextCarReq,CarRequest,2018-01-04 12:21:00,2018-01-04 12:44:00,Monika,0 days 00:23:00.000000000
2014,538,DoneCarReq,CarRequest,2018-01-04 12:21:00,2018-01-04 12:21:00,System,0 days 00:00:00.000000000
2015,547,DoneDriverReq,DriverRequest,2018-01-04 12:22:00,2018-01-04 12:22:00,System,0 days 00:00:00.000000000
2016,539,DoneCarReq,CarRequest,2018-01-04 12:37:00,2018-01-04 12:37:00,System,0 days 00:00:00.000000000
2017,552,ProcessNextCarReq,CarRequest,2018-01-04 12:37:00,2018-01-04 13:04:00,Chandler,0 days 00:27:00.000000000
2018,548,DoneCarReq,CarRequest,2018-01-04 12:40:00,2018-01-04 12:40:00,System,0 days 00:00:00.000000000
2019,554,DoneDriverReq,DriverRequest,2018-01-04 12:40:00,2018-01-04 12:40:00,System,0 days 00:00:00.000000000
2020,551,DoneCarReq,CarRequest,2018-01-04 12:44:00,2018-01-04 12:44:00,System,0 days 00:00:00.000000000
2021,555,NextCall,CarRequest,2018-01-04 12:59:00,2018-01-04 12:59:00,System,0 days 00:00:00.000000000
2022,555,AcceptCarReq,CarRequest,2018-01-04 12:59:00,2018-01-04 12:59:00,System,0 days 00:00:00.000000000
2023,555,ProcessNextCarReq,CarRequest,2018-01-04 12:59:00,2018-01-04 13:26:00,Monika,0 days 00:27:00.000000000
2024,552,DoneCarReq,CarRequest,2018-01-04 13:04:00,2018-01-04 13:04:00,System,0 days 00:00:00.000000000
2025,555,DoneCarReq,CarRequest,2018-01-04 13:26:00,2018-01-04 13:26:00,System,0 days 00:00:00.000000000
2026,556,NextCall,DriverRequest,2018-01-04 14:00:00,2018-01-04 14:00:00,System,0 days 00:00:00.000000000
2027,556,AcceptDriverReq,DriverRequest,2018-01-04 14:00:00,2018-01-04 14:27:00,System,0 days 00:27:00.000000000
2028,556,ProcessNextdriverReq,DriverRequest,2018-01-04 14:00:00,2018-01-04 14:27:00,Joe,0 days 00:27:00.000000000
2029,557,NextCall,DriverRequest,2018-01-04 14:01:00,2018-01-04 14:01:00,System,0 days 00:00:00.000000000
2030,557,AcceptDriverReq,DriverRequest,2018-01-04 14:01:00,2018-01-04 14:28:00,System,0 days 00:27:00.000000000
2031,557,ProcessNextdriverReq,DriverRequest,2018-01-04 14:01:00,2018-01-04 14:28:00,Pheobi,0 days 00:27:00.000000000
2032,558,NextCall,DriverRequest,2018-01-04 14:02:00,2018-01-04 14:02:00,System,0 days 00:00:00.000000000
2033,558,AcceptDriverReq,DriverRequest,2018-01-04 14:02:00,2018-01-04 14:30:00,System,0 days 00:28:00.000000000
2034,559,NextCall,CarRequest,2018-01-04 14:04:00,2018-01-04 14:04:00,System,0 days 00:00:00.000000000
2035,559,AcceptCarReq,CarRequest,2018-01-04 14:04:00,2018-01-04 14:04:00,System,0 days 00:00:00.000000000
2036,559,ProcessNextCarReq,CarRequest,2018-01-04 14:04:00,2018-01-04 14:31:00,Monika,0 days 00:27:00.000000000
2037,560,NextCall,DriverRequest,2018-01-04 14:05:00,2018-01-04 14:05:00,System,0 days 00:00:00.000000000
2038,560,AcceptDriverReq,DriverRequest,2018-01-04 14:05:00,2018-01-04 14:28:00,System,0 days 00:23:00.000000000
2039,561,NextCall,CarRequest,2018-01-04 14:06:00,2018-01-04 14:06:00,System,0 days 00:00:00.000000000
2040,561,AcceptCarReq,CarRequest,2018-01-04 14:06:00,2018-01-04 14:06:00,System,0 days 00:00:00.000000000
2041,561,ProcessNextCarReq,CarRequest,2018-01-04 14:06:00,2018-01-04 14:34:00,Chandler,0 days 00:28:00.000000000
2042,562,NextCall,CarRequest,2018-01-04 14:08:00,2018-01-04 14:08:00,System,0 days 00:00:00.000000000
2043,562,AcceptCarReq,CarRequest,2018-01-04 14:08:00,2018-01-04 14:08:00,System,0 days 00:00:00.000000000
2044,562,ProcessNextCarReq,CarRequest,2018-01-04 14:08:00,2018-01-04 14:35:00,Ross,0 days 00:27:00.000000000
2045,563,NextCall,DriverRequest,2018-01-04 14:09:00,2018-01-04 14:09:00,System,0 days 00:00:00.000000000
2046,563,AcceptDriverReq,DriverRequest,2018-01-04 14:09:00,2018-01-04 14:30:00,System,0 days 00:21:00.000000000
2047,564,NextCall,CarRequest,2018-01-04 14:10:00,2018-01-04 14:10:00,System,0 days 00:00:00.000000000
2048,564,AcceptCarReq,CarRequest,2018-01-04 14:10:00,2018-01-04 14:10:00,System,0 days 00:00:00.000000000
2049,565,NextCall,CarRequest,2018-01-04 14:12:00,2018-01-04 14:12:00,System,0 days 00:00:00.000000000
2050,565,AcceptCarReq,CarRequest,2018-01-04 14:12:00,2018-01-04 14:12:00,System,0 days 00:00:00.000000000
2051,566,NextCall,DriverRequest,2018-01-04 14:13:00,2018-01-04 14:13:00,System,0 days 00:00:00.000000000
2052,566,AcceptDriverReq,DriverRequest,2018-01-04 14:13:00,2018-01-04 14:33:00,System,0 days 00:20:00.000000000
2053,567,NextCall,CarRequest,2018-01-04 14:14:00,2018-01-04 14:14:00,System,0 days 00:00:00.000000000
2054,567,AcceptCarReq,CarRequest,2018-01-04 14:14:00,2018-01-04 14:14:00,System,0 days 00:00:00.000000000
2055,568,NextCall,DriverRequest,2018-01-04 14:16:00,2018-01-04 14:16:00,System,0 days 00:00:00.000000000
2056,568,AcceptDriverReq,DriverRequest,2018-01-04 14:16:00,2018-01-04 14:35:00,System,0 days 00:19:00.000000000
2057,569,NextCall,CarRequest,2018-01-04 14:17:00,2018-01-04 14:17:00,System,0 days 00:00:00.000000000
2058,569,AcceptCarReq,CarRequest,2018-01-04 14:17:00,2018-01-04 14:17:00,System,0 days 00:00:00.000000000
2059,570,NextCall,DriverRequest,2018-01-04 14:18:00,2018-01-04 14:18:00,System,0 days 00:00:00.000000000
2060,570,AcceptDriverReq,DriverRequest,2018-01-04 14:18:00,2018-01-04 14:38:00,System,0 days 00:20:00.000000000
2061,571,NextCall,DriverRequest,2018-01-04 14:20:00,2018-01-04 14:20:00,System,0 days 00:00:00.000000000
2062,571,AcceptDriverReq,DriverRequest,2018-01-04 14:20:00,2018-01-04 14:39:00,System,0 days 00:19:00.000000000
2063,572,NextCall,DriverRequest,2018-01-04 14:21:00,2018-01-04 14:21:00,System,0 days 00:00:00.000000000
2064,572,AcceptDriverReq,DriverRequest,2018-01-04 14:21:00,2018-01-04 14:40:00,System,0 days 00:19:00.000000000
2065,573,NextCall,CarRequest,2018-01-04 14:22:00,2018-01-04 14:22:00,System,0 days 00:00:00.000000000
2066,573,AcceptCarReq,CarRequest,2018-01-04 14:22:00,2018-01-04 14:22:00,System,0 days 00:00:00.000000000
2067,574,NextCall,DriverRequest,2018-01-04 14:24:00,2018-01-04 14:24:00,System,0 days 00:00:00.000000000
2068,574,AcceptDriverReq,DriverRequest,2018-01-04 14:24:00,2018-01-04 14:42:00,System,0 days 00:18:00.000000000
2069,575,NextCall,DriverRequest,2018-01-04 14:25:00,2018-01-04 14:25:00,System,0 days 00:00:00.000000000
2070,575,AcceptDriverReq,DriverRequest,2018-01-04 14:25:00,2018-01-04 14:43:00,System,0 days 00:18:00.000000000
2071,576,NextCall,CarRequest,2018-01-04 14:26:00,2018-01-04 14:26:00,System,0 days 00:00:00.000000000
2072,576,AcceptCarReq,CarRequest,2018-01-04 14:26:00,2018-01-04 14:26:00,System,0 days 00:00:00.000000000
2073,556,DoneDriverReq,DriverRequest,2018-01-04 14:27:00,2018-01-04 14:27:00,System,0 days 00:00:00.000000000
2074,558,ProcessNextdriverReq,DriverRequest,2018-01-04 14:27:00,2018-01-04 14:45:00,Joe,0 days 00:18:00.000000000
2075,577,NextCall,CarRequest,2018-01-04 14:28:00,2018-01-04 14:28:00,System,0 days 00:00:00.000000000
2076,577,AcceptCarReq,CarRequest,2018-01-04 14:28:00,2018-01-04 14:28:00,System,0 days 00:00:00.000000000
2077,557,DoneDriverReq,DriverRequest,2018-01-04 14:28:00,2018-01-04 14:28:00,System,0 days 00:00:00.000000000
2078,560,ProcessNextdriverReq,DriverRequest,2018-01-04 14:28:00,2018-01-04 14:47:00,Pheobi,0 days 00:19:00.000000000
2079,578,NextCall,DriverRequest,2018-01-04 14:29:00,2018-01-04 14:29:00,System,0 days 00:00:00.000000000
2080,578,AcceptDriverReq,DriverRequest,2018-01-04 14:29:00,2018-01-04 14:48:00,System,0 days 00:19:00.000000000
2081,579,NextCall,CarRequest,2018-01-04 14:30:00,2018-01-04 14:30:00,System,0 days 00:00:00.000000000
2082,579,AcceptCarReq,CarRequest,2018-01-04 14:30:00,2018-01-04 14:30:00,System,0 days 00:00:00.000000000
2083,559,DoneCarReq,CarRequest,2018-01-04 14:31:00,2018-01-04 14:31:00,System,0 days 00:00:00.000000000
2084,564,ProcessNextCarReq,CarRequest,2018-01-04 14:31:00,2018-01-04 14:50:00,Monika,0 days 00:19:00.000000000
2085,580,NextCall,CarRequest,2018-01-04 14:32:00,2018-01-04 14:32:00,System,0 days 00:00:00.000000000
2086,580,AcceptCarReq,CarRequest,2018-01-04 14:32:00,2018-01-04 14:32:00,System,0 days 00:00:00.000000000
2087,581,NextCall,CarRequest,2018-01-04 14:33:00,2018-01-04 14:33:00,System,0 days 00:00:00.000000000
2088,581,AcceptCarReq,CarRequest,2018-01-04 14:33:00,2018-01-04 14:33:00,System,0 days 00:00:00.000000000
2089,561,DoneCarReq,CarRequest,2018-01-04 14:34:00,2018-01-04 14:34:00,System,0 days 00:00:00.000000000
2090,565,ProcessNextCarReq,CarRequest,2018-01-04 14:34:00,2018-01-04 14:52:00,Chandler,0 days 00:18:00.000000000
2091,582,NextCall,CarRequest,2018-01-04 14:34:00,2018-01-04 14:34:00,System,0 days 00:00:00.000000000
2092,582,AcceptCarReq,CarRequest,2018-01-04 14:34:00,2018-01-04 14:34:00,System,0 days 00:00:00.000000000
2093,567,ProcessNextCarReq,CarRequest,2018-01-04 14:35:00,2018-01-04 14:54:00,Ross,0 days 00:19:00.000000000
2094,562,DoneCarReq,CarRequest,2018-01-04 14:35:00,2018-01-04 14:35:00,System,0 days 00:00:00.000000000
2095,583,NextCall,CarRequest,2018-01-04 14:36:00,2018-01-04 14:36:00,System,0 days 00:00:00.000000000
2096,583,AcceptCarReq,CarRequest,2018-01-04 14:36:00,2018-01-04 14:36:00,System,0 days 00:00:00.000000000
2097,584,NextCall,CarRequest,2018-01-04 14:37:00,2018-01-04 14:37:00,System,0 days 00:00:00.000000000
2098,584,AcceptCarReq,CarRequest,2018-01-04 14:37:00,2018-01-04 14:37:00,System,0 days 00:00:00.000000000
2099,585,NextCall,DriverRequest,2018-01-04 14:38:00,2018-01-04 14:38:00,System,0 days 00:00:00.000000000
2100,585,AcceptDriverReq,DriverRequest,2018-01-04 14:38:00,2018-01-04 14:57:00,System,0 days 00:19:00.000000000
2101,586,NextCall,CarRequest,2018-01-04 14:40:00,2018-01-04 14:40:00,System,0 days 00:00:00.000000000
2102,586,RejectCall,CarRequest,2018-01-04 14:40:00,2018-01-04 14:40:00,System,0 days 00:00:00.000000000
2103,587,NextCall,CarRequest,2018-01-04 14:41:00,2018-01-04 14:41:00,System,0 days 00:00:00.000000000
2104,587,AcceptCarReq,CarRequest,2018-01-04 14:41:00,2018-01-04 14:41:00,System,0 days 00:00:00.000000000
2105,588,NextCall,DriverRequest,2018-01-04 14:43:00,2018-01-04 14:43:00,System,0 days 00:00:00.000000000
2106,588,AcceptDriverReq,DriverRequest,2018-01-04 14:43:00,2018-01-04 15:01:00,System,0 days 00:18:00.000000000
2107,589,NextCall,CarRequest,2018-01-04 14:44:00,2018-01-04 14:44:00,System,0 days 00:00:00.000000000
2108,589,RejectCall,CarRequest,2018-01-04 14:44:00,2018-01-04 14:44:00,System,0 days 00:00:00.000000000
2109,590,NextCall,DriverRequest,2018-01-04 14:45:00,2018-01-04 14:45:00,System,0 days 00:00:00.000000000
2110,590,AcceptDriverReq,DriverRequest,2018-01-04 14:45:00,2018-01-04 15:03:00,System,0 days 00:18:00.000000000
2111,563,ProcessNextdriverReq,DriverRequest,2018-01-04 14:45:00,2018-01-04 15:03:00,Joe,0 days 00:18:00.000000000
2112,558,DoneDriverReq,DriverRequest,2018-01-04 14:45:00,2018-01-04 14:45:00,System,0 days 00:00:00.000000000
2113,591,NextCall,DriverRequest,2018-01-04 14:47:00,2018-01-04 14:47:00,System,0 days 00:00:00.000000000
2114,591,AcceptDriverReq,DriverRequest,2018-01-04 14:47:00,2018-01-04 15:05:00,System,0 days 00:18:00.000000000
2115,566,ProcessNextdriverReq,DriverRequest,2018-01-04 14:47:00,2018-01-04 15:05:00,Pheobi,0 days 00:18:00.000000000
2116,560,DoneDriverReq,DriverRequest,2018-01-04 14:47:00,2018-01-04 14:47:00,System,0 days 00:00:00.000000000
2117,592,NextCall,CarRequest,2018-01-04 14:48:00,2018-01-04 14:48:00,System,0 days 00:00:00.000000000
