case,event,startTime,completeTime,simulated:logProbability,concept:simulated
491,Medical Check,2021-11-22 00:55:34.310,2021-11-22 00:55:34.310,-4.969813299576001,True
491,Send Questionaire,2021-11-22 01:55:34.310,2021-11-22 01:55:34.310,-4.969813299576001,True
491,Contact Hospital,2021-11-22 02:55:34.310,2021-11-22 02:55:34.310,-4.969813299576001,True
491,Prepare Not,2021-11-22 03:55:34.310,2021-11-22 03:55:34.310,-4.969813299576001,True
491,Post,2021-11-22 04:55:34.310,2021-11-22 04:55:34.310,-4.969813299576001,True
491,Receive Response,2021-11-22 05:55:34.310,2021-11-22 05:55:34.310,-4.969813299576001,True
491,Archive,2021-11-22 06:55:34.310,2021-11-22 06:55:34.310,-4.969813299576001,True
492,Register Claim,2021-11-21 21:28:20.063,2021-11-21 21:28:20.063,-5.662960480135946,True
492,Decide Low,2021-11-21 22:28:20.063,2021-11-21 22:28:20.063,-5.662960480135946,True
492,Low Ins check,2021-11-21 23:28:20.063,2021-11-21 23:28:20.063,-5.662960480135946,True
492,Low Med Check,2021-11-22 00:28:20.063,2021-11-22 00:28:20.063,-5.662960480135946,True
492,Low Claim Join,2021-11-22 01:28:20.063,2021-11-22 01:28:20.063,-5.662960480135946,True
492,Prepare Not,2021-11-22 02:28:20.063,2021-11-22 02:28:20.063,-5.662960480135946,True
492,Phone,2021-11-22 03:28:20.063,2021-11-22 03:28:20.063,-5.662960480135946,True
492,Prepare Questionaire,2021-11-22 04:28:20.063,2021-11-22 04:28:20.063,-5.662960480135946,True
492,Send Questionaire,2021-11-22 05:28:20.063,2021-11-22 05:28:20.063,-5.662960480135946,True
492,Receive Response,2021-11-22 06:28:20.063,2021-11-22 06:28:20.063,-5.662960480135946,True
492,Archive,2021-11-22 07:28:20.063,2021-11-22 07:28:20.063,-5.662960480135946,True
493,Register Claim,2021-11-21 21:59:18.370,2021-11-21 21:59:18.370,-3.9889840465642745,True
493,Prepare Questionaire,2021-11-21 22:59:18.370,2021-11-21 22:59:18.370,-3.9889840465642745,True
493,Send Questionaire,2021-11-21 23:59:18.370,2021-11-21 23:59:18.370,-3.9889840465642745,True
493,Decide High,2021-11-22 00:59:18.370,2021-11-22 00:59:18.370,-3.9889840465642745,True
493,Insurance Check,2021-11-22 01:59:18.370,2021-11-22 01:59:18.370,-3.9889840465642745,True
493,Medical Check,2021-11-22 02:59:18.370,2021-11-22 02:59:18.370,-3.9889840465642745,True
493,Contact Hospital,2021-11-22 03:59:18.370,2021-11-22 03:59:18.370,-3.9889840465642745,True
493,Prepare Not,2021-11-22 04:59:18.370,2021-11-22 04:59:18.370,-3.9889840465642745,True
493,Post,2021-11-22 05:59:18.370,2021-11-22 05:59:18.370,-3.9889840465642745,True
493,Receive Response,2021-11-22 06:59:18.370,2021-11-22 06:59:18.370,-3.9889840465642745,True
493,Archive,2021-11-22 07:59:18.370,2021-11-22 07:59:18.370,-3.9889840465642745,True
494,Register Claim,2021-11-21 22:22:50.490,2021-11-21 22:22:50.490,-5.0875963352323845,True
494,Decide Low,2021-11-21 23:22:50.490,2021-11-21 23:22:50.490,-5.0875963352323845,True
494,Prepare Questionaire,2021-11-22 00:22:50.490,2021-11-22 00:22:50.490,-5.0875963352323845,True
494,Send Questionaire,2021-11-22 01:22:50.490,2021-11-22 01:22:50.490,-5.0875963352323845,True
494,Low Med Check,2021-11-22 02:22:50.490,2021-11-22 02:22:50.490,-5.0875963352323845,True
494,Low Ins check,2021-11-22 03:22:50.490,2021-11-22 03:22:50.490,-5.0875963352323845,True
494,Low Claim Join,2021-11-22 04:22:50.490,2021-11-22 04:22:50.490,-5.0875963352323845,True
494,Prepare Not,2021-11-22 05:22:50.490,2021-11-22 05:22:50.490,-5.0875963352323845,True
494,Phone,2021-11-22 06:22:50.490,2021-11-22 06:22:50.490,-5.0875963352323845,True
494,Receive Response,2021-11-22 07:22:50.490,2021-11-22 07:22:50.490,-5.0875963352323845,True
494,Archive,2021-11-22 08:22:50.490,2021-11-22 08:22:50.490,-5.0875963352323845,True
495,Register Claim,2021-11-21 23:01:29.146,2021-11-21 23:01:29.146,-3.9889840465642745,True
495,Prepare Questionaire,2021-11-22 00:01:29.146,2021-11-22 00:01:29.146,-3.9889840465642745,True
495,Decide High,2021-11-22 01:01:29.146,2021-11-22 01:01:29.146,-3.9889840465642745,True
495,Send Questionaire,2021-11-22 02:01:29.146,2021-11-22 02:01:29.146,-3.9889840465642745,True
495,Insurance Check,2021-11-22 03:01:29.146,2021-11-22 03:01:29.146,-3.9889840465642745,True
495,Medical Check,2021-11-22 04:01:29.146,2021-11-22 04:01:29.146,-3.9889840465642745,True
495,Contact Hospital,2021-11-22 05:01:29.146,2021-11-22 05:01:29.146,-3.9889840465642745,True
495,Prepare Not,2021-11-22 06:01:29.146,2021-11-22 06:01:29.146,-3.9889840465642745,True
495,Phone,2021-11-22 07:01:29.146,2021-11-22 07:01:29.146,-3.9889840465642745,True
495,Receive Response,2021-11-22 08:01:29.146,2021-11-22 08:01:29.146,-3.9889840465642745,True
495,Archive,2021-11-22 09:01:29.146,2021-11-22 09:01:29.146,-3.9889840465642745,True
496,Register Claim,2021-11-21 23:04:03.509,2021-11-21 23:04:03.509,-5.78074351579233,True
496,Decide Low,2021-11-22 00:04:03.509,2021-11-22 00:04:03.509,-5.78074351579233,True
496,Prepare Questionaire,2021-11-22 01:04:03.509,2021-11-22 01:04:03.509,-5.78074351579233,True
496,Low Ins check,2021-11-22 02:04:03.509,2021-11-22 02:04:03.509,-5.78074351579233,True
496,Low Med Check,2021-11-22 03:04:03.509,2021-11-22 03:04:03.509,-5.78074351579233,True
496,Send Questionaire,2021-11-22 04:04:03.509,2021-11-22 04:04:03.509,-5.78074351579233,True
496,Low Claim Join,2021-11-22 05:04:03.509,2021-11-22 05:04:03.509,-5.78074351579233,True
496,Prepare Not,2021-11-22 06:04:03.509,2021-11-22 06:04:03.509,-5.78074351579233,True
496,E-Mail,2021-11-22 07:04:03.509,2021-11-22 07:04:03.509,-5.78074351579233,True
496,Receive Response,2021-11-22 08:04:03.509,2021-11-22 08:04:03.509,-5.78074351579233,True
496,Archive,2021-11-22 09:04:03.509,2021-11-22 09:04:03.509,-5.78074351579233,True
497,Register Claim,2021-11-22 00:02:51.749,2021-11-22 00:02:51.749,-4.969813299576001,True
497,Decide High,2021-11-22 01:02:51.749,2021-11-22 01:02:51.749,-4.969813299576001,True
497,Prepare Questionaire,2021-11-22 02:02:51.749,2021-11-22 02:02:51.749,-4.969813299576001,True
497,Insurance Check,2021-11-22 03:02:51.749,2021-11-22 03:02:51.749,-4.969813299576001,True
497,Medical Check,2021-11-22 04:02:51.749,2021-11-22 04:02:51.749,-4.969813299576001,True
497,Send Questionaire,2021-11-22 05:02:51.749,2021-11-22 05:02:51.749,-4.969813299576001,True
497,Contact Hospital,2021-11-22 06:02:51.749,2021-11-22 06:02:51.749,-4.969813299576001,True
497,Prepare Not,2021-11-22 07:02:51.749,2021-11-22 07:02:51.749,-4.969813299576001,True
497,Post,2021-11-22 08:02:51.749,2021-11-22 08:02:51.749,-4.969813299576001,True
497,Receive Response,2021-11-22 09:02:51.749,2021-11-22 09:02:51.749,-4.969813299576001,True
497,Archive,2021-11-22 10:02:51.749,2021-11-22 10:02:51.749,-4.969813299576001,True
498,Register Claim,2021-11-22 00:47:36.935,2021-11-22 00:47:36.935,-6.356107660695892,True
498,Prepare Questionaire,2021-11-22 01:47:36.935,2021-11-22 01:47:36.935,-6.356107660695892,True
498,Decide High,2021-11-22 02:47:36.935,2021-11-22 02:47:36.935,-6.356107660695892,True
498,Insurance Check,2021-11-22 03:47:36.935,2021-11-22 03:47:36.935,-6.356107660695892,True
498,Medical Check,2021-11-22 04:47:36.935,2021-11-22 04:47:36.935,-6.356107660695892,True
498,Contact Hospital,2021-11-22 05:47:36.935,2021-11-22 05:47:36.935,-6.356107660695892,True
498,Prepare Not,2021-11-22 06:47:36.935,2021-11-22 06:47:36.935,-6.356107660695892,True
498,Post,2021-11-22 07:47:36.935,2021-11-22 07:47:36.935,-6.356107660695892,True
498,Send Questionaire,2021-11-22 08:47:36.935,2021-11-22 08:47:36.935,-6.356107660695892,True
498,Receive Response,2021-11-22 09:47:36.935,2021-11-22 09:47:36.935,-6.356107660695892,True
498,Archive,2021-11-22 10:47:36.935,2021-11-22 10:47:36.935,-6.356107660695892,True
499,Register Claim,2021-11-22 01:45:10.590,2021-11-22 01:45:10.590,-6.356107660695892,True
499,Decide Low,2021-11-22 02:45:10.590,2021-11-22 02:45:10.590,-6.356107660695892,True
499,Low Med Check,2021-11-22 03:45:10.590,2021-11-22 03:45:10.590,-6.356107660695892,True
499,Prepare Questionaire,2021-11-22 04:45:10.590,2021-11-22 04:45:10.590,-6.356107660695892,True
499,Low Ins check,2021-11-22 05:45:10.590,2021-11-22 05:45:10.590,-6.356107660695892,True
499,Low Claim Join,2021-11-22 06:45:10.590,2021-11-22 06:45:10.590,-6.356107660695892,True
499,Prepare Not,2021-11-22 07:45:10.590,2021-11-22 07:45:10.590,-6.356107660695892,True
499,Phone,2021-11-22 08:45:10.590,2021-11-22 08:45:10.590,-6.356107660695892,True
499,Send Questionaire,2021-11-22 09:45:10.590,2021-11-22 09:45:10.590,-6.356107660695892,True
499,Receive Response,2021-11-22 10:45:10.590,2021-11-22 10:45:10.590,-6.356107660695892,True
499,Archive,2021-11-22 11:45:10.590,2021-11-22 11:45:10.590,-6.356107660695892,True
500,Register Claim,2021-11-22 06:08:41.908,2021-11-22 06:08:41.908,-5.375278407684165,True
500,Decide Low,2021-11-22 07:08:41.908,2021-11-22 07:08:41.908,-5.375278407684165,True
500,Low Med Check,2021-11-22 08:08:41.908,2021-11-22 08:08:41.908,-5.375278407684165,True
500,Low Ins check,2021-11-22 09:08:41.908,2021-11-22 09:08:41.908,-5.375278407684165,True
500,Prepare Questionaire,2021-11-22 10:08:41.908,2021-11-22 10:08:41.908,-5.375278407684165,True
500,Send Questionaire,2021-11-22 11:08:41.908,2021-11-22 11:08:41.908,-5.375278407684165,True
500,Low Claim Join,2021-11-22 12:08:41.908,2021-11-22 12:08:41.908,-5.375278407684165,True
500,Prepare Not,2021-11-22 13:08:41.908,2021-11-22 13:08:41.908,-5.375278407684165,True
500,Phone,2021-11-22 14:08:41.908,2021-11-22 14:08:41.908,-5.375278407684165,True
500,Receive Response,2021-11-22 15:08:41.908,2021-11-22 15:08:41.908,-5.375278407684165,True
500,Archive,2021-11-22 16:08:41.908,2021-11-22 16:08:41.908,-5.375278407684165,True
501,Register Claim,2021-11-22 07:18:36.999,2021-11-22 07:18:36.999,-3.58351893845611,True
501,Decide High,2021-11-22 08:18:36.999,2021-11-22 08:18:36.999,-3.58351893845611,True
501,Prepare Questionaire,2021-11-22 09:18:36.999,2021-11-22 09:18:36.999,-3.58351893845611,True
501,Send Questionaire,2021-11-22 10:18:36.999,2021-11-22 10:18:36.999,-3.58351893845611,True
501,Insurance Check,2021-11-22 11:18:36.999,2021-11-22 11:18:36.999,-3.58351893845611,True
501,Medical Check,2021-11-22 12:18:36.999,2021-11-22 12:18:36.999,-3.58351893845611,True
501,Contact Hospital,2021-11-22 13:18:36.999,2021-11-22 13:18:36.999,-3.58351893845611,True
501,Prepare Not,2021-11-22 14:18:36.999,2021-11-22 14:18:36.999,-3.58351893845611,True
501,E-Mail,2021-11-22 15:18:36.999,2021-11-22 15:18:36.999,-3.58351893845611,True
501,Receive Response,2021-11-22 16:18:36.999,2021-11-22 16:18:36.999,-3.58351893845611,True
501,Archive,2021-11-22 17:18:36.999,2021-11-22 17:18:36.999,-3.58351893845611,True
502,Register Claim,2021-11-22 08:22:22.378,2021-11-22 08:22:22.378,-4.276666119016055,True
502,Decide High,2021-11-22 09:22:22.378,2021-11-22 09:22:22.378,-4.276666119016055,True
502,Insurance Check,2021-11-22 10:22:22.378,2021-11-22 10:22:22.378,-4.276666119016055,True
502,Prepare Questionaire,2021-11-22 11:22:22.378,2021-11-22 11:22:22.378,-4.276666119016055,True
502,Send Questionaire,2021-11-22 12:22:22.378,2021-11-22 12:22:22.378,-4.276666119016055,True
502,Medical Check,2021-11-22 13:22:22.378,2021-11-22 13:22:22.378,-4.276666119016055,True
502,Contact Hospital,2021-11-22 14:22:22.378,2021-11-22 14:22:22.378,-4.276666119016055,True
502,Prepare Not,2021-11-22 15:22:22.378,2021-11-22 15:22:22.378,-4.276666119016055,True
502,E-Mail,2021-11-22 16:22:22.378,2021-11-22 16:22:22.378,-4.276666119016055,True
502,Receive Response,2021-11-22 17:22:22.378,2021-11-22 17:22:22.378,-4.276666119016055,True
502,Archive,2021-11-22 18:22:22.378,2021-11-22 18:22:22.378,-4.276666119016055,True
503,Register Claim,2021-11-22 09:19:59.947,2021-11-22 09:19:59.947,-6.356107660695892,True
503,Decide Low,2021-11-22 10:19:59.947,2021-11-22 10:19:59.947,-6.356107660695892,True
503,Low Med Check,2021-11-22 11:19:59.947,2021-11-22 11:19:59.947,-6.356107660695892,True
503,Prepare Questionaire,2021-11-22 12:19:59.947,2021-11-22 12:19:59.947,-6.356107660695892,True
503,Low Ins check,2021-11-22 13:19:59.947,2021-11-22 13:19:59.947,-6.356107660695892,True
503,Low Claim Join,2021-11-22 14:19:59.947,2021-11-22 14:19:59.947,-6.356107660695892,True
503,Prepare Not,2021-11-22 15:19:59.947,2021-11-22 15:19:59.947,-6.356107660695892,True
503,E-Mail,2021-11-22 16:19:59.947,2021-11-22 16:19:59.947,-6.356107660695892,True
503,Send Questionaire,2021-11-22 17:19:59.947,2021-11-22 17:19:59.947,-6.356107660695892,True
503,Receive Response,2021-11-22 18:19:59.947,2021-11-22 18:19:59.947,-6.356107660695892,True
503,Archive,2021-11-22 19:19:59.947,2021-11-22 19:19:59.947,-6.356107660695892,True
504,Register Claim,2021-11-22 09:34:35.056,2021-11-22 09:34:35.056,-3.9889840465642745,True
504,Prepare Questionaire,2021-11-22 10:34:35.056,2021-11-22 10:34:35.056,-3.9889840465642745,True
504,Send Questionaire,2021-11-22 11:34:35.056,2021-11-22 11:34:35.056,-3.9889840465642745,True
504,Decide High,2021-11-22 12:34:35.056,2021-11-22 12:34:35.056,-3.9889840465642745,True
504,Insurance Check,2021-11-22 13:34:35.056,2021-11-22 13:34:35.056,-3.9889840465642745,True
504,Medical Check,2021-11-22 14:34:35.056,2021-11-22 14:34:35.056,-3.9889840465642745,True
504,Contact Hospital,2021-11-22 15:34:35.056,2021-11-22 15:34:35.056,-3.9889840465642745,True
504,Prepare Not,2021-11-22 16:34:35.056,2021-11-22 16:34:35.056,-3.9889840465642745,True
504,Post,2021-11-22 17:34:35.056,2021-11-22 17:34:35.056,-3.9889840465642745,True
504,Receive Response,2021-11-22 18:34:35.056,2021-11-22 18:34:35.056,-3.9889840465642745,True
504,Archive,2021-11-22 19:34:35.056,2021-11-22 19:34:35.056,-3.9889840465642745,True
505,Register Claim,2021-11-22 11:11:00.261,2021-11-22 11:11:00.261,-4.276666119016055,True
505,Decide High,2021-11-22 12:11:00.261,2021-11-22 12:11:00.261,-4.276666119016055,True
505,Prepare Questionaire,2021-11-22 13:11:00.261,2021-11-22 13:11:00.261,-4.276666119016055,True
505,Insurance Check,2021-11-22 14:11:00.261,2021-11-22 14:11:00.261,-4.276666119016055,True
505,Send Questionaire,2021-11-22 15:11:00.261,2021-11-22 15:11:00.261,-4.276666119016055,True
505,Medical Check,2021-11-22 16:11:00.261,2021-11-22 16:11:00.261,-4.276666119016055,True
505,Contact Hospital,2021-11-22 17:11:00.261,2021-11-22 17:11:00.261,-4.276666119016055,True
505,Prepare Not,2021-11-22 18:11:00.261,2021-11-22 18:11:00.261,-4.276666119016055,True
505,E-Mail,2021-11-22 19:11:00.261,2021-11-22 19:11:00.261,-4.276666119016055,True
505,Receive Response,2021-11-22 20:11:00.261,2021-11-22 20:11:00.261,-4.276666119016055,True
505,Archive,2021-11-22 21:11:00.261,2021-11-22 21:11:00.261,-4.276666119016055,True
506,Register Claim,2021-11-22 11:14:30.518,2021-11-22 11:14:30.518,-5.950642552587727,True
506,Decide High,2021-11-22 12:14:30.518,2021-11-22 12:14:30.518,-5.950642552587727,True
506,Insurance Check,2021-11-22 13:14:30.518,2021-11-22 13:14:30.518,-5.950642552587727,True
506,Prepare Questionaire,2021-11-22 14:14:30.518,2021-11-22 14:14:30.518,-5.950642552587727,True
506,Medical Check,2021-11-22 15:14:30.518,2021-11-22 15:14:30.518,-5.950642552587727,True
506,Contact Hospital,2021-11-22 16:14:30.518,2021-11-22 16:14:30.518,-5.950642552587727,True
506,Prepare Not,2021-11-22 17:14:30.518,2021-11-22 17:14:30.518,-5.950642552587727,True
506,E-Mail,2021-11-22 18:14:30.518,2021-11-22 18:14:30.518,-5.950642552587727,True
506,Send Questionaire,2021-11-22 19:14:30.518,2021-11-22 19:14:30.518,-5.950642552587727,True
506,Receive Response,2021-11-22 20:14:30.518,2021-11-22 20:14:30.518,-5.950642552587727,True
506,Archive,2021-11-22 21:14:30.518,2021-11-22 21:14:30.518,-5.950642552587727,True
507,Register Claim,2021-11-22 13:49:50.703,2021-11-22 13:49:50.703,-3.9889840465642745,True
507,Prepare Questionaire,2021-11-22 14:49:50.703,2021-11-22 14:49:50.703,-3.9889840465642745,True
507,Send Questionaire,2021-11-22 15:49:50.703,2021-11-22 15:49:50.703,-3.9889840465642745,True
507,Decide High,2021-11-22 16:49:50.703,2021-11-22 16:49:50.703,-3.9889840465642745,True
507,Insurance Check,2021-11-22 17:49:50.703,2021-11-22 17:49:50.703,-3.9889840465642745,True
507,Medical Check,2021-11-22 18:49:50.703,2021-11-22 18:49:50.703,-3.9889840465642745,True
507,Contact Hospital,2021-11-22 19:49:50.703,2021-11-22 19:49:50.703,-3.9889840465642745,True
507,Prepare Not,2021-11-22 20:49:50.703,2021-11-22 20:49:50.703,-3.9889840465642745,True
507,E-Mail,2021-11-22 21:49:50.703,2021-11-22 21:49:50.703,-3.9889840465642745,True
507,Receive Response,2021-11-22 22:49:50.703,2021-11-22 22:49:50.703,-3.9889840465642745,True
507,Archive,2021-11-22 23:49:50.703,2021-11-22 23:49:50.703,-3.9889840465642745,True
508,Register Claim,2021-11-22 14:53:44.968,2021-11-22 14:53:44.968,-4.68213122712422,True
508,Prepare Questionaire,2021-11-22 15:53:44.968,2021-11-22 15:53:44.968,-4.68213122712422,True
508,Send Questionaire,2021-11-22 16:53:44.968,2021-11-22 16:53:44.968,-4.68213122712422,True
508,Decide Low,2021-11-22 17:53:44.968,2021-11-22 17:53:44.968,-4.68213122712422,True
508,Low Med Check,2021-11-22 18:53:44.968,2021-11-22 18:53:44.968,-4.68213122712422,True
508,Low Ins check,2021-11-22 19:53:44.968,2021-11-22 19:53:44.968,-4.68213122712422,True
508,Low Claim Join,2021-11-22 20:53:44.968,2021-11-22 20:53:44.968,-4.68213122712422,True
508,Prepare Not,2021-11-22 21:53:44.968,2021-11-22 21:53:44.968,-4.68213122712422,True
508,E-Mail,2021-11-22 22:53:44.968,2021-11-22 22:53:44.968,-4.68213122712422,True
508,Receive Response,2021-11-22 23:53:44.968,2021-11-22 23:53:44.968,-4.68213122712422,True
508,Archive,2021-11-23 00:53:44.968,2021-11-23 00:53:44.968,-4.68213122712422,True
509,Register Claim,2021-11-22 16:35:46.761,2021-11-22 16:35:46.761,-6.068425588244111,True
509,Decide Low,2021-11-22 17:35:46.761,2021-11-22 17:35:46.761,-6.068425588244111,True
509,Low Med Check,2021-11-22 18:35:46.761,2021-11-22 18:35:46.761,-6.068425588244111,True
509,Low Ins check,2021-11-22 19:35:46.761,2021-11-22 19:35:46.761,-6.068425588244111,True
509,Prepare Questionaire,2021-11-22 20:35:46.761,2021-11-22 20:35:46.761,-6.068425588244111,True
509,Low Claim Join,2021-11-22 21:35:46.761,2021-11-22 21:35:46.761,-6.068425588244111,True
509,Send Questionaire,2021-11-22 22:35:46.761,2021-11-22 22:35:46.761,-6.068425588244111,True
509,Prepare Not,2021-11-22 23:35:46.761,2021-11-22 23:35:46.761,-6.068425588244111,True
509,E-Mail,2021-11-23 00:35:46.761,2021-11-23 00:35:46.761,-6.068425588244111,True
509,Receive Response,2021-11-23 01:35:46.761,2021-11-23 01:35:46.761,-6.068425588244111,True
509,Archive,2021-11-23 02:35:46.761,2021-11-23 02:35:46.761,-6.068425588244111,True
510,Register Claim,2021-11-22 16:44:14.341,2021-11-22 16:44:14.341,-3.58351893845611,True
510,Decide High,2021-11-22 17:44:14.341,2021-11-22 17:44:14.341,-3.58351893845611,True
510,Prepare Questionaire,2021-11-22 18:44:14.341,2021-11-22 18:44:14.341,-3.58351893845611,True
510,Send Questionaire,2021-11-22 19:44:14.341,2021-11-22 19:44:14.341,-3.58351893845611,True
510,Insurance Check,2021-11-22 20:44:14.341,2021-11-22 20:44:14.341,-3.58351893845611,True
510,Medical Check,2021-11-22 21:44:14.341,2021-11-22 21:44:14.341,-3.58351893845611,True
510,Contact Hospital,2021-11-22 22:44:14.341,2021-11-22 22:44:14.341,-3.58351893845611,True
510,Prepare Not,2021-11-22 23:44:14.341,2021-11-22 23:44:14.341,-3.58351893845611,True
510,E-Mail,2021-11-23 00:44:14.341,2021-11-23 00:44:14.341,-3.58351893845611,True
510,Receive Response,2021-11-23 01:44:14.341,2021-11-23 01:44:14.341,-3.58351893845611,True
510,Archive,2021-11-23 02:44:14.341,2021-11-23 02:44:14.341,-3.58351893845611,True
511,Register Claim,2021-11-22 18:58:46.848,2021-11-22 18:58:46.848,-4.276666119016055,True
511,Decide High,2021-11-22 19:58:46.848,2021-11-22 19:58:46.848,-4.276666119016055,True
511,Insurance Check,2021-11-22 20:58:46.848,2021-11-22 20:58:46.848,-4.276666119016055,True
511,Prepare Questionaire,2021-11-22 21:58:46.848,2021-11-22 21:58:46.848,-4.276666119016055,True
